TaxonId	matchedType	inputName	matchedName	matchedCanonicalForm	inputRank	matchedRank	synonymStatus	acceptedName	matchedEditDistance	matchedScore	matchTaxonID
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922087
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922091
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	phylum	false	Not assigned	0	0.953	26922148
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922150
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922237
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922329
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922396
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922902
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922945
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922961
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922973
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923073
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26923146
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923228
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923282
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923535
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923539
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923593
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923649
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923729
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923731
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923834
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923863
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26923917
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924261
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924273
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924277
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924292
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924318
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924335
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924348
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924363
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924366
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924402
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924411
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924429
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924435
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924437
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924446
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924461
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924489
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924491
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924525
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924528
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924539
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924561
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924572
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924610
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924621
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924637
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924643
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924677
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924706
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924733
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924800
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924824
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924884
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924922
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925521
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26925570
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925572
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925603
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925641
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26925679
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925681
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925696
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925820
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925990
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926307
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926313
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26926366
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926370
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926378
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926459
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926546
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926560
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926625
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926630
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926640
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926655
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926776
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926945
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927025
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26927162
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927236
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927349
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927351
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927413
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927487
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927642
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26927652
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927789
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26927998
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928034
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928047
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928062
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928072
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928094
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928128
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	phylum	false	Not assigned	0	0.953	26928156
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26928185
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928235
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928585
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928619
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928663
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26928874
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928876
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928895
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26928962
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929016
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26929047
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929062
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929078
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929087
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929133
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929152
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929266
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26929420
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929423
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26929905
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930122
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930253
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26930507
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930613
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930615
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930732
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26930808
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931295
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931322
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931360
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931369
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931591
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931698
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26931787
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931945
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931962
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26931976
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932050
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932055
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932069
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932093
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932186
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26932188
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932290
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932483
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932585
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932662
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932670
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932731
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26932861
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26932863
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932882
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932888
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932919
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932950
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932968
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26932977
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933018
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933029
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933118
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933127
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933142
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933179
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933197
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933199
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26933201
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933210
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933216
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933237
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933283
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26933315
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924321
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922090
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922104
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26922149
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922207
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922238
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26922371
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26922454
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922658
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922794
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922831
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26922905
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922949
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922970
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26922987
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923114
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923195
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923229
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923510
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26923538
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923540
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923598
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26923709
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923730
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923820
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26923835
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26923872
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924199
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924269
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924275
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924281
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924302
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924340
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924353
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924365
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924381
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924410
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924428
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924434
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924436
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924440
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924460
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924465
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924490
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924504
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924527
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924536
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924547
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924563
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924573
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924613
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924636
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924638
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924665
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924682
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924729
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924753
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26924823
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26924825
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26924921
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925167
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925568
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26925571
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925590
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26925608
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925675
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26925680
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925693
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26925698
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	superfamily	false	Not assigned	0	0.953	26925832
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26926289
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	class	false	Not assigned	0	0.953	26926312
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926346
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926367
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	order	false	Not assigned	0	0.953	26926374
1451	Canonical form exact match	Not_assigned_6339	Not assigned	Not assigned	order	family	false	Not assigned	0	0.953	26926380
