taxonID,type,scientificName,parser_run
240cd412-0459-5594-aec6-2a8dfbd6709e,acronym,ZYMV,
187cf0c7-cb34-5a0f-80f0-efb49db55f74,acronym,TuMV,
389acead-51b1-5e74-94c9-d6ffeb062c6a,acronym,TBV,
e9986358-1b69-5d1c-aa02-7e7ff01f3aeb,acronym,TVMV,
73ecf91b-cd23-5217-83fe-82ab407c06c7,acronym,TEV,
91ce49ba-bd26-59e5-aa75-e0d582812744,acronym,TamMV,
d8e51492-33d3-5c8a-8979-3ffd4ec4643b,acronym,SCMV-SC,
aa48878f-1dd6-558a-a4ee-dfca03d4bff2,acronym,SCMV,
b234d4d2-3840-5b06-bd16-b5004b82575d,acronym,SbMV,
8b41fc22-c6c5-52b7-888e-ea18a05663e0,acronym,PVY,
999387a9-4fa3-5378-b523-52568349f9e6,acronym,PVA,
89d57e8a-bb51-509f-8077-b0235e42cd7b,acronym,PeSMV,
cb66db41-5a7c-5c89-9104-a8321ea6fcc4,acronym,PEMV,
ada226c2-dd73-5ec5-aecc-1e7116b640a4,acronym,PSbMV,
3f766a61-8f21-55f3-b2c7-c89eac2a785c,acronym,PRSV,
83e2d148-4f90-53cd-8a93-f8e2a88e007b,acronym,MDMV,
b8d172d9-6219-5e15-87e1-6194d3919b68,acronym,LMV,
f116d3a0-30a8-5570-9fe2-996eec3af309,acronym,GSMV,
219f0c6c-1e62-59ac-af3a-64975bc69af1,acronym,GarMV,
cbdace61-f704-578a-b147-4e108e43e5cf,acronym,CABMV,
3f2c4765-45b6-503e-b2e9-7a3560620301,acronym,ClYVV,
c00d3bd5-67db-5194-98d0-44476a99d0a8,acronym,BYMV,
827c48de-ff52-5602-934d-2ea5cbfafd92,acronym,BCMV,
e5059dd7-9a99-59e0-a2c0-a68b60332085,acronym,WClMV,
851a97cb-43db-5444-9224-123c5919eb07,acronym,SMYEaV,
ab489c4b-a063-500a-a7b0-f0e52aa823c6,acronym,PVX,
efac35f7-51b5-5008-ae91-73433248a696,acronym,PAMV,
d1630386-27c5-563e-a603-c60c10b76a5b,acronym,PMV,
a3af015a-02e7-5681-bbbe-e88b11e59acc,acronym,NMV,
4bba2fb0-ea81-5a8c-9c2c-ba7b89cfa272,acronym,CYMV,
c9d4b215-6f77-54bf-833c-ce5f20c01c3d,acronym,ACLSV,
e0108bb1-e445-5f7f-ba2f-d06cfd66ee38,acronym,HelVS,
ce3a4804-cc6f-508f-9d53-2e5f3a3839a2,acronym,PVM,
bb8c5cec-c475-5e6d-b418-67128c8b54c8,acronym,CLV,
d994af06-df9a-52c5-b5e3-858d73eff658,acronym,SBYV,
90009ca3-355f-59bc-a151-f39f6574b2ed,acronym,BYV,
943436b1-0c2b-5260-b780-20ee55e7b134,acronym,TYMV,
cc94d86f-4cfe-585a-90cd-f61a3649e99b,acronym,BMDV,
36de246e-33c1-5f2c-a571-9edbbfe0bed8,acronym,TBSV,
e6ffa85a-c528-5f19-bfb4-306cb41b8c3e,acronym,CNV,
b9e74a43-ae95-5af0-9f13-ea6330ddf56e,acronym,AMCV,
5a68fbb3-080e-5353-b423-633bf68fde98,acronym,SBMV,
edf4e176-9d5d-590a-87ad-c53940dd7c4f,acronym,MCMV,
44e982e9-7d16-5c79-bb81-6ce173cb1446,acronym,HRV-23,
e9523619-b1aa-5698-a148-27b324f1f01b,acronym,HRV-1A,
d2328691-f402-550b-a6e0-a8ec1259b412,acronym,HRV-89,
c6f933a8-7176-5a92-b1c6-ac664978d7bb,acronym,HRV-14,
05f98fab-a0d8-5b15-b228-1971d33d6c56,acronym,HRV-2,
028cea58-55b2-509a-b0bf-426a6d72e681,acronym,HRV-1B,
1ff5ac6c-045f-55c3-8352-0f06b60136f2,acronym,FMDV,
8f1c3b3b-23ee-5787-a367-7b9131d966a7,acronym,EMCV,
2359508c-3c08-53c0-bfc9-13f148870db7,acronym,HPV-3,
d052aab9-d5af-5ce4-93a9-e7d6c1f80350,acronym,HPV-2,
e7e584e8-85d6-547d-9c1c-4f8d0d0baa58,acronym,PV1,
ae6e9060-a070-5470-bc28-ae2817a194ca,acronym,HPV-1,
cf941307-e9a0-54c9-951a-aa0c96e02f60,acronym,EC-9-V,
4849ee3d-56df-5fbe-bfc4-af755bbffeb9,acronym,TNV,
29c57014-bf79-543c-9a5e-06de9d77184d,acronym,PLRV,
d5e07af0-15ea-5d2e-9e33-e0e205ce06df,acronym,BWYV,
7ace9b1c-a7e0-5ec1-8e15-52511a1bed89,acronym,BLRV,
3fc33c48-441c-5fcb-8631-ef3f42852ea3,acronym,BYDV,
7455ca51-adae-5bca-8a48-4dd0eb0f12d8,acronym,MNSV,
76d45b59-013b-5f7f-8d37-805f9a413237,acronym,CarMV,
dc446449-0278-54c0-a68b-ca20ba1edad9,acronym,FCV,
3b88ef7c-66ac-5819-9016-77fb0c697200,acronym,RHDV,
62073388-cfb2-54f3-bcef-b12fdcfc613d,acronym,LPDV,
61239512-522f-5d8a-88ba-18885a03f658,acronym,MAV,
41bbf3db-86e9-5e77-aee9-e71cfe6bc2a2,acronym,EV-2,
b8cefb36-ecc1-5c1a-8d41-77a985cb2940,acronym,HTLV-II,
ea7d3098-7c34-527d-97e2-aa50605ffe6a,acronym,HTLV-2,
0dc090d3-f602-5882-abdf-09ae6cf69d20,acronym,HTLV-I,
4550137f-51a6-52a8-bfa8-b04943fdca68,acronym,HTLV-1,
4e728243-174f-5658-84bc-5c65ed29ccc5,acronym,BLV,
1dc598ae-8457-5ed3-8418-37e3d0397165,acronym,Y73SV,
5494cef8-04f9-52c1-aae6-f2e9fc3c187e,acronym,BtAdV-2 strain PPV1,
8eb22d95-586e-562f-bf64-290e74480b25,acronym,AMV,
701fd7eb-b007-508d-ae27-fcbfd386b78c,acronym,ALV,
815d2bbd-12ed-5c2d-b485-a4e001cbbcd2,acronym,SMRV-H,
713d6a4c-9c93-5967-bfea-670648ec4959,acronym,SMRV,
76a6d284-b57b-5193-942c-f1d36f922ae1,acronym,MPMV,
e3395403-fe0a-5838-8c13-fe11a9c7171b,acronym,SFFV,
5696db3d-3e23-54e7-8744-d48dc84b0e5c,acronym,SSAV,
030710da-5f3d-531e-b331-e415dfe9dcff,acronym,TACV,
a17085d7-92f7-5366-b223-80b1a27d48f7,acronym,MMLV,
d32dc827-db76-5e86-ac12-c4dc2edbaddd,acronym,F-MULV,
3b6d6fb6-9017-5e62-adb6-1bad7ad7f4dd,acronym,MLV,
261dcf6b-a179-5c59-adde-bc0b306d4ace,acronym,MCF,
a8fb7959-8a86-538d-a294-b0f9f399b1c8,acronym,SM-FESV,
ca0644ff-fa5d-56d8-bca4-d1f3c8be00e8,acronym,GA-FESV,
93141a7e-d051-56df-a359-9b35f13fb962,acronym,FESV,
546c7fcf-a921-5750-ae93-b12766f59a8a,acronym,MMTV,
481bf713-e311-506e-8009-e74f8c6c2f8c,acronym,OPAV,
54051d5e-4e4e-57cb-b120-fba0bc6dbf6a,acronym,JSRV,
e16854c6-3f69-5828-93a9-8310389a7554,acronym,SIV-MAC,
c8594cd5-7974-5605-b4c3-f0d3af3e9173,acronym,SIV-AGM,
d7532ca0-ad35-5e2d-9adf-da072fa61551,acronym,HTLV-IV,
6227ae7c-6722-5938-9ed8-6daa4b324a62,acronym,HTLV-4,
ccbbc84c-354a-5d54-8c2f-fd0280027b55,acronym,CIV,
624e7f6a-895a-54f3-9755-9721dc9711cf,acronym,SFV-11,
2593555f-7216-596c-947e-30ecd38afa70,acronym,LAV-2,
735fa026-7077-59ce-a53e-cd2300aa41fa,acronym,HIV2,
890faa45-3af3-5450-97dd-f9688524808f,acronym,SVC,
9ae6694d-4338-56ec-8b91-3e936546341f,acronym,LAV-1,
57a9e054-bd18-5ed7-992a-82f2c926a0dd,acronym,HIV1,
a807705c-270a-5e52-b09d-4d4afedfc032,acronym,HIV,
88134e28-a703-543f-88fb-72d1eea357ea,acronym,FIV,
9837016a-a60d-5902-b660-3d6629030bee,acronym,EIAV,
df1c0e92-0db3-51c7-9303-621d5f8dd569,acronym,CAEV,
6b40c308-20da-5338-9bb4-4436d5d2b2a7,acronym,SFV-3,
680a6be3-7d5c-5bde-8e4b-0a806c2c3a47,anamorph,Candida holmii,1
d5900347-d579-5a8e-8e2f-cf7831b4a6c1,anamorph,Aschersonia badia,1
6ece22c5-fb80-529f-bac8-fafde0a70ce8,anamorph,Passalora bixae,1
9203a654-6353-5187-b118-f04b0bdf33c2,anamorph,Septoria nodorum,1
d1647c96-3d6e-592e-bf68-2d100d010180,anamorph,Stagonospora nodorum,1
ce124feb-1235-5035-a9fc-d0bc06b5b451,anamorph,Candida pulcherrima,1
84c34a3c-56f7-5191-abd2-79de556e0109,anamorph,Candida reukaufii,1
988e806f-bfb3-57d1-9a2b-4f1a7a2ca125,anamorph,Alternaria ethzedia,1
8dbb54e6-154c-5f4d-a00a-d5a141ff1079,anamorph,Paecilomyces gunnii var. minor,1
4e780420-7fd1-5ba4-93d8-407ffad25725,anamorph,Cylindrocladium avesiculatum,1
7c29e385-acf0-5a37-8575-3993c18b3c6f,anamorph,Cylindrocladium flexuosum,1
e3ba382b-27ce-58e3-aceb-e469056786ba,anamorph,Cylindrocladium graciloideum,1
c9b038d7-d26e-5f55-82e2-fa0857437a07,anamorph,Cylindrocladium parasiticum,1
a3ba6c44-59cc-54b7-bdec-7e64e5e37d0a,anamorph,Cylindrocladium naviculatum,1
f16e8abd-c14c-5408-a7e8-031934ad87f3,anamorph,Cylindrocladium variabile,1
fbffba4a-e3e0-526c-badc-8acc8e0aee32,anamorph,Cylindrocladium curvisporum,1
c4964428-e941-5007-b2e3-582539317dd5,anamorph,Cylindrocladium hawksworthii,1
970fe69e-ff8b-5810-9d7a-d7d0985c577f,anamorph,Cylindrocladium penicilloides,1
04491f8b-7e6c-5d46-b53c-e5521e83a4a9,anamorph,Penicillium dendriticum,1
30eebdbf-bcc5-504b-b6c8-3163fc10f54b,anamorph,Penicillium funiculosum,1
f957f27d-07f8-5702-9f38-95dd7193630e,anamorph,Penicillium islandicum,1
b8d86110-8e1a-5ddd-a0c4-cb13cb78c014,anamorph,Penicillium minioluteum,1
92e51c5a-cb11-5bde-ac3d-a738a2bfe871,anamorph,Penicillium variabile,1
f21b9e51-dfb4-5575-b689-51617f58ce7b,anamorph,Stemphylium triglochinicola,1
7ea2a84e-cd7d-5f1d-bf64-e4e3a2ba1d88,anamorph,Candida sphaerica,1
868cc6e2-4e81-5806-a4a7-73f7c2b813fb,anamorph,Penicillium vermiculatum,1
eed726e2-6d9a-54fd-a2c2-a97cbc66e7e7,anamorph,Penicillium duclauxii,1
05c6623c-3c36-59f4-8063-edba0f99e46c,anamorph,Cladobotryum varium,1
2c6578c0-0f5b-5a84-915f-a364b9577e86,anamorph,Gliocladium penicillioides,1
b0e104f7-99db-561c-8c03-73aa31b17fda,anamorph,Scopulariopsis candida,1
552d0bc2-bd0f-5d98-bab4-13f78bcc2059,anamorph,Marssoniella juglandis,1
96079664-cfc4-5bfb-892f-d4e51fdd3174,anamorph,Discula umbrinella,1
29e7e957-9c12-56f1-9f86-976afc6812b1,anamorph,Selenophoma eucalypti,1
4457b77d-e598-54fa-95b4-7b86707891b3,anamorph,Stemphylium herbarum,1
90fecb19-963e-5447-91f9-8a942b17b6c5,anamorph,Peridermium pini,1
4e0505e4-4295-5db1-a541-ff7b1738dc14,anamorph,Cylindrocladium ovatum,1
e4f86ac0-4e64-524f-8bf7-b856b32b61f7,anamorph,Cylindrocladium multiseptatum,1
fa944529-ce8c-5f07-a322-61f79a448519,anamorph,Cladobotryum fungicola,1
7c6f7840-7266-5dd1-916e-25b488110ee5,anamorph,Cladobotryum hughesii,1
2768865f-9cce-5aec-8dae-e4c81a1c9d33,anamorph,Candida guilliermondii var. membranifaciens,1
be9acfff-5b80-54e1-9ea7-968384b8111a,anamorph,Brunchorstia pinea,1
215fd0ca-06a9-5156-b948-4364e2e9f469,anamorph,Penicillium rugulosum,1
9c46bb2e-ec68-5d0f-9312-1c819f62597c,anamorph,Cylindrocladium gordoniae,1
77699e03-ec91-5b4b-a536-2a0d377783ff,anamorph,Cylindrocladium pseudonaviculatum,1
495c2050-70f2-5016-9881-85c2ec96231a,anamorph,Candida cleridarum,1
f08cdb38-004a-516d-a24f-ad90edaf0dae,anamorph,Acremonium alabamense,1
c2c28039-281f-5ee0-9292-59c9dbe81cae,anamorph,Sepedonium microspermum,1
f0824a78-2482-5eb0-828d-c8adf9ab26b2,anamorph,Geosmithia swiftii,1
a865db39-4725-5881-bbe3-2d5c9d1f2dd5,anamorph,Aspergillus fischerianus,1
21986d0d-7e38-527f-baba-994730dbb372,anamorph,Aspergillus fischeri var. spinosus,1
f1f6818f-1ecc-52e0-9e33-2ea1e85dc5a2,anamorph,Aspergillus fischeri var. verrucosus,1
f6191f79-916a-5f03-a431-a5758cd2c6ed,anamorph,Aspergillus stromatoides,1
4f61de48-14f7-5bef-ab87-e14355dae5b1,anamorph,Stemphylium botryosum,1
0a276944-3a9d-57db-a203-f4b593207d8f,anamorph,Candida globosa,1
32c7c4e9-2cfd-5b0f-b1a3-0a97395d7baa,anamorph,Penicillium marneffei,1
a89acbe1-6215-5f41-82de-c24bb5383f0c,anamorph,Clavatospora bulbosa,1
9031541c-fe80-5c2e-ac00-64d9a7dd1b25,anamorph,Microsporum nanum,1
f8b2c0c4-cb81-57e4-8f5f-d637671fc234,anamorph,Onychocola kanei,1
23170057-dbe4-544f-bcab-b41182484df5,anamorph,Sclerotium rolfsii,1
cef8e1fe-59c0-5006-a160-9400636a5b96,anamorph,Cylindrocladium angustatum,1
e6d99b4a-f717-5aeb-8e5d-c7463b3b85e5,anamorph,Cylindrocladium macrosporum,1
7a5f0bb2-5f84-54c8-862e-5183b32f17f6,anamorph,Cylindrocladium pteridis,1
871742c7-5430-5b48-ab91-e102b7cbc90f,anamorph,Cylindrocladium floridanum,1
d5ae1e4b-de85-5a77-be70-b8efc65fbf5a,anamorph,Plectosporium,1
c66a399d-021e-52a4-8bb5-21b84826b3d5,anamorph,Plectosporium tabacinum,1
94e1b196-bad9-5802-bcb5-1f383410d218,anamorph,Sphaceloma fawcettii,1
97694c3d-0a6a-5425-ba64-5a36bf2b1756,anamorph,Aspergillus thermomutatus,1
9235fd62-c4b0-5eb9-a2d0-c42a9ba44fea,anamorph,Aspergillus fennelliae,1
4db13cc9-a9d9-5a75-bf09-9e02b6117c30,anamorph,Aspergillus fischeri var. glaber,1
44620afb-466a-50f1-b4d1-d555a69dd358,anamorph,Aspergillus parviverruculosus,1
26a0226b-de13-546c-8521-759c4aa4e114,anamorph,Cladobotryum clavisporum,1
6a733182-0e2c-56b2-90cf-b253b2399c77,anamorph,Helicosporium phragmitis,1
74a06389-aa69-55f7-aa6e-359eabfce16f,anamorph,Helicodendron pinicola,1
7538e514-b002-5f8a-8fb1-3ade43cb1767,anamorph,Endomyces javanensis,1
e0220510-f9cc-5375-ba36-22c38cfdcec8,anamorph,Stagonospora avenaria f. sp. avenae,2
d4029e70-146b-5816-89fa-05e152615b4b,anamorph,Septoria ribis,1
0e893e66-d664-5b32-818a-dc0c3546771f,anamorph,Septoria linicola (Speg.) Garassini,1
0334112c-1bce-59f9-90bc-d2ad04978db7,anamorph,Septoria pyricola (Desmaz.) Desmaz.,1
ec4f14f7-853b-542c-a079-b7499c60e6ed,anamorph,Saprochaete ingens,1
533ed72b-6030-5ec6-8c71-710f0a61976b,anamorph,Chromelosporium fulvum,1
b7808d42-97c2-505f-b83a-6e82c131d1de,anamorph,Bensingtonia intermedia,1
9884f850-1e78-57da-8aa6-2522f0ffd872,anamorph,Exserohilum rostratum,1
0afef4f0-44ab-587a-990f-562d52a069e0,anamorph,Drechslera tritici-repentis,1
be3b0377-8ab4-597f-8a08-bdab3395ce31,anamorph,Phoma ligulicola,1
c10285d6-f84f-519b-b39a-a8780a4f5130,anamorph,Candida polymorpha,1
b625527a-9584-5159-9f86-f5c34fbf3c93,anamorph,Candida shehatae,1
664d94d3-dd0f-5fe0-94d2-27b309b04921,anamorph,Geniculodendron pyriforme,1
378cde1e-0416-5f50-b07c-be79d570fde9,anamorph,Phaeoacremonium aleophilum,1
6906beea-9975-53ab-bd33-c9aee5926652,anamorph,Ephelis borealis,1
a468d7d1-ebc5-5e4c-9f0a-2ccd1d85c417,anamorph,Lecanicillium wallacei,1
59002304-39cb-5435-8127-33dcf683bc2c,anamorph,Phaeophleophleospora epicoccoides,1
b54acaa7-8045-5a71-a28b-ddd405094b76,anamorph,Uwebraunia ellipsoidea,1
2659da37-e618-5976-913f-d289694ccaea,anamorph,Cercospora coffeicola,1
8ef39e71-8521-5978-8482-490f9886527a,anamorph,Penicillium radicum,1
e49fb02c-d017-50bc-b03f-e65938bca827,anamorph,Cylindrocladium spathiphylli,1
8ca99a52-90eb-51a0-93f2-c7d27ae73baa,anamorph,Drechslera terres,1
59b2fafa-4a5a-55d1-b8e8-ce4a1d9f1898,anamorph,Aureohyphozyme astraeicola,1
f764435c-87b4-53a8-b973-54bcf58eada1,anamorph,Pichia amethionina,1
85c6412d-e644-54e3-9e29-9d540fee7ee4,anamorph,Phlyctema vagabunda,1
bd00a173-475e-56f3-bf9c-bfec05a4959b,anamorph,Cryptosporiopsis curvispora,1
baceb2da-d696-5bb0-9272-4e2f4af2eaa9,anamorph,Septoria avenae f. sp. triticea,2
95e97cdf-b35b-51d7-b527-9d9f632a561c,anamorph,Zymoxenogloea eriophori,1
eac5c778-d3a5-51d9-bd81-d82bac28f2f0,anamorph,Dothiorella berengeriana,1
d0c1bd92-a0d1-5fb7-81f2-7ea8396e6a3e,anamorph,Fusicoccum aesculi,1
9958b546-81c6-5e51-8806-b8da7b42f0ee,anamorph,Phoma citricarpa,1
1477a495-bf7f-5ecb-a7aa-bddd160701e0,anamorph,Penicillium meliforme,1
e854873f-f5e5-5e3b-ae1a-78e16d13eca2,anamorph,Penicillium ramulosum,1
903f5033-7bcb-580c-af15-747200460ac8,anamorph,Cylindrocarpon heteronema,1
ede53f46-9031-51c0-a6a6-8fb4491e8de5,anamorph,Tubercularia aurantiaca,1
e8e38286-755a-5129-979f-aab0ed6563e8,anamorph,Cylindrocarpon candidum,1
e07f566e-8b2f-5442-8e65-5ba444cafc1f,anamorph,Fusarium buxicola,1
a7cbd241-de56-569e-9e75-cec1d37128d3,anamorph,Candida mucilagina,1
e7ab6602-a059-520b-831b-9169053c44bf,anamorph,Phyllosticta maydis,1
cc4c5a97-63f6-5a02-ac97-9d0fd42cb9c0,anamorph,Rhacodiella castaneae,1
2a421e9d-1b1d-5e44-b2ba-7f1a757e6581,anamorph,Physalospora pyricola,1
5e28dba1-3a2a-5814-8e52-e766525a568e,anamorph,Paecilomyces variotii,1
c0c922ef-5c72-520c-a56c-3768ff39f854,anamorph,Drechslera bicolor,1
4cc02973-3284-56e8-b363-e27fec8974e5,anamorph,Cladobotryum uniseptatum,1
55934c9d-9302-539d-92c7-459b6412ab4b,anamorph,Stephanoma strigosum,1
ce8de27d-def0-5efd-9d6b-14c1501c0846,anamorph,Cladobotryum verticillatum,1
0990b4ac-a45a-560e-9b76-515b25dacd0b,anamorph,Cladobotryum polypori,1
0431723c-a3ac-5694-a37c-8de0fc1874c3,anamorph,Acremonium lindtneri,1
fbf11998-b26c-5729-9372-f63353d183dc,anamorph,Mycogone cervina,1
3ebc0a70-7101-5ff4-9b30-3b0da18fa005,anamorph,Trichophyton erinacei,1
02e02eaa-18e6-527c-a7d7-a3423641480c,anamorph,Microsporum fulvum,1
ca724959-3a31-5efe-a7ef-fa9bf7823ecf,anamorph,Microsporum canis,1
d7bbc12f-820c-5464-ad9c-f43609603d95,anamorph,Trichophyton simii,1
078cc624-cc45-55c6-898b-ae03ffd7fe47,anamorph,Hormonema dematioides,1
ee0c86f2-742a-50f9-b6c3-aa569d62da37,anamorph,Sclerophoma pityophila,1
acea0603-734a-5a9f-9149-67f526271808,anamorph,Verticillium lateritium,1
28d8dbe1-f8ad-5964-8482-7053d935d839,anamorph,Verticillium lateritium (Ehrenb.) Rabenh.,1
7e546d64-8bcf-5ec4-8f44-d72a32ee6adb,anamorph,Kirramyces epicoccoides,1
4953b8bd-a78c-5f2d-9524-2e4de809221e,anamorph,Acrogenospora sphaerocephala,1
bcc1eb5c-8941-5b8f-a50e-0b8812e0dbc1,anamorph,Meria parkeri,1
f86f847e-64b1-59c1-b818-14306fef2905,anamorph,Leptographium piceaperdum,1
4a8ad7e6-6989-5de4-81b7-564c1d411772,anamorph,Exserohilum monoceras,1
036b8cd9-c265-5f21-ad9b-ef72f4cbfba3,anamorph,Exserohilum minor,1
b1e59a90-c261-53b9-8d1e-b8c22ba1ed7d,anamorph,Leptographium francke-grosmanniae,1
11da5871-5839-5211-ab57-9a6069a5670e,anamorph,Fusarium solani f. sp. cucurbitae,2
3e5d2af2-38c3-5835-b726-f1c686a2bb45,anamorph,Fusarium solani f. sp. pisi,2
11b97276-70a2-5042-aa67-c293cfc6a11a,anamorph,Helminthosporium turcicum,1
c570a4bf-b3ce-5e68-9f42-6dfdc7690c23,anamorph,Hyphospora agavaciensis,1
a276d344-03b8-5fcc-8a01-6dbe293ee33d,anamorph,Pollaccia radiosa,1
ec615bc8-eff1-53ae-846b-895f6efa660f,anamorph,Cylindrocladium indonesiae,1
fc4b330e-0e5e-5584-af36-c41c4cb51583,anamorph,Cylindrocladium malesianum,1
46fd6e50-18b0-5ca1-9879-bd6e15ab2edd,anamorph,Cylindrocladium multiphialidicum,1
98cf6467-7387-53a7-bc47-b47fe7389b5b,anamorph,Cylindrocladium sumatrense,1
683a6296-9488-5b2b-9251-8f75436496f8,anamorph,Cylindrocladium chinense,1
59c43105-3b7d-577a-94cf-3a1146708626,anamorph,Pleurothecium recurvatum,1
71ca5f82-dd57-5f5d-a168-f83ec6debe8a,anamorph,Thielaviopsis quercina,1
3f8710bd-011a-5568-ba61-f86abe0e0660,anamorph,Hirsutella sinensis,1
0cbe5e0b-76ee-52c0-a029-d4a0fce28185,anamorph,Akanthomyces pistillariiformis,1
c731a6eb-4336-5f1f-a9d6-a557790db1d3,anamorph,Phoma argillacea,1
3628bd08-6b5f-5e70-93f4-20f57c4fefb9,anamorph,Phomopsis ambigua,1
a897c636-1884-53d9-b030-2212bcf39f31,anamorph,Penicillium molle,1
454a1231-42cb-5a96-84e4-207a86b8e316,anamorph,Aspergillus udagawae,1
a484154e-3ac2-54cc-b314-35668e2d7646,anamorph,Helicosporium vegetum,1
16c05918-32c1-5338-a964-fe02828be0c9,anamorph,Dactylellina querci,1
4c95a37d-bd41-528c-92bd-407497c81c61,anamorph,Penicillium pinophilum,1
12ffbe23-2bb1-5b81-a7c8-dca596ec23bf,anamorph,Cercospora oryzae,1
8db0ae20-8180-52b7-9ba2-7ff74b8876df,anamorph,Periconia igniaria,1
438ff67d-555b-539d-bb36-85156c1da7d8,anamorph,Candida bombicola,1
2d80abb5-8500-5ea5-a802-8a5a0592489f,anamorph,Cylindrocladium mexicanum,1
afdfe3e5-0603-57b1-b22d-8bf39ffb6d8c,anamorph,Cylindrocladium pauciramosum,1
95983681-f8f9-596f-89c4-4b44dad670e0,anamorph,Curvularia pallescens,1
b143b80f-ada2-5079-b502-862c8303575d,anamorph,Cryptococcus macerans,1
7afa8074-bf04-5515-8538-6684fbbfa337,anamorph,Cryptococcus ferigula,1
9b0de4d0-c2af-5ca9-9617-1a18d231ad6e,anamorph,Sepedonium chlorinum,1
f9f80701-6a45-5674-86a8-f0bb252fb0cb,anamorph,Sepedonium brunneum,1
fea7598a-265b-5da6-a4fb-6b605e4d732c,anamorph,Gliocladium microspermum,1
cf422c88-298b-597f-a375-808515327aa9,anamorph,Cirrenalia adarca,1
09829eef-472a-5cd7-bd30-5980aa3f4ca9,anamorph,Metarhizium taii,1
cfbd7ea6-59d0-5e69-a6ef-b0773d6c2ebc,anamorph,Rhizoctonia cerealis,1
7e4f3140-4454-5c36-98cc-f009a3d38b3d,anamorph,Azymocandida mycoderma,1
089fbd4c-7425-562a-a499-ff47a28e6516,anamorph,Onychocola canadensis,1
d695803e-109c-553d-8935-08477a89a7c9,anamorph,Aschersonia aleyrodis,1
1418f3f0-d37e-55ca-a3b5-01e6669be58a,anamorph,Cylindrocarpon willkommii,1
fbbddf00-4b6d-5fe4-94d9-ffb013d500d5,anamorph,Chrysosporium georgiae,1
9ea13ec1-5515-584a-be89-d96d0ebfa58e,anamorph,Gerlachia oryzae,1
9b8208cc-2466-5009-9940-0949436869d2,anamorph,Dactylella coccinella,1
6fbb3432-21b3-5ac8-8d40-540bc7f299fe,anamorph,Discula fraxinea,1
9ab129f5-61cc-58b6-aabf-01fd2d01127b,anamorph,Phomopsis sojae,1
8d621287-3b34-57db-814f-d3f6a1ae103b,anamorph,Cylindrocladium colhounii,1
70042e9c-0936-5400-b7d9-5d74ed26332b,anamorph,Cylindrocladium theae,1
e65e8876-41b0-5944-b85d-058bec138689,anamorph,Cylindrocladium rumohrae,1
6481b506-c788-575d-807a-da32029df902,anamorph,Uwebraunia juvenis,1
820784cf-20ee-522a-8a37-cae199020a8b,anamorph,Stenella marasasii,1
7740d289-5349-52b3-8433-b7bd0ecc5fa6,anamorph,Colletogloeopsis nubilosum,1
637c99aa-ee53-5721-b8cd-981d2d4d4581,anamorph,Asteromella brassicae,1
ed07a1b7-2fc4-5fc8-a0ce-687bf1a9e523,anamorph,Lamprologus nkambae,1
6d181516-853a-5012-8887-8bdc35ee9854,anamorph,Diplodia frumenti,1
3d91330f-a2e0-51f9-b5fe-dc5b83a208bf,anamorph,Gliocladium solani,1
adda6f40-503e-5624-8720-3f5e80bd75ee,anamorph,Phomopsis helianthi,1
f0f3816e-40b4-5416-8e2d-08b6ebcaec7d,anamorph,Sporotrichum versisporum,1
07ab5696-aaa8-5619-8b8d-7e90970b3bcd,anamorph,Stachybotrys albipes,1
0401405a-5d25-5bcd-869c-c606007e8779,anamorph,Candida thermophila,1
ce8f4b84-4aed-5ec1-ac46-0b19139deb97,anamorph,Ascochyta rabiei,1
af292ea4-0477-52cc-ad7f-694316bd2836,anamorph,Rhodotorula hasegawae,1
dd4a1a75-5ca0-54ef-9649-9d63f967152a,anamorph,Rhodotorula rubescens,1
b055ef30-057a-5fed-96bb-fbf5514aedb8,anamorph,Cryptococcus uniguttulatus,1
58ea54cd-1e6b-59f2-92d8-0e4365067e08,anamorph,Cryptococcus,1
a66eac40-ee37-50e9-a7e6-14a7bb33b15b,anamorph,Chrysonilia crassa,1
9bac128b-2771-5e22-9a92-a15890cfb31a,anamorph,Cladobotryum dendroides,1
4d34f5eb-b620-5764-b525-8b026ebf7f70,anamorph,Sepedonium chrysospermum,1
07bcdb06-748d-5ec5-8d6d-9508386a198a,anamorph,Sphacelia segetum,1
d3c00ff5-4016-534d-b94d-e43367f995e3,anamorph,Paecilomyces niveus,1
3f303e7c-d4c6-51c2-a723-841dab519dfa,anamorph,Drechslera graminea,1
cb73ce28-ffd4-5888-8885-f96913de9c75,anamorph,Spilocaea pomi,1
240b03f9-d9e5-5d82-897d-a889fabf8937,anamorph,Fusicladium pomi,1
63781d96-e99e-5502-9cd3-2daff08fffff,anamorph,Phoma lingam,1
ff8cfe06-3890-5314-8966-e85cb4765316,anamorph,Sporobolomyces salmonicolor,1
49e525f7-8a0f-5e8e-af18-c8a4608de769,anamorph,Sporobolomyces shibatanus,1
0b0dfed2-0a61-57c5-bb95-226782d67740,anamorph,Sporobolomyces holsaticus,1
e6482b4b-4fce-5100-b170-1f4157871ee6,anamorph,Candida lipolytica,1
0d43ae49-e354-5149-bc07-e489d9b96b93,anamorph,Candida robusta,1
f5a0caab-79a6-5c56-9ffa-2da589f39257,anamorph,NRRL Y-6889 [[Candida guilliermondii]],
